openalex_id,doi,title,year,venue,track,source,fetch_ts_utc,source_url,sha256,n_chars
W4283834257,10.3390/jcm11143935,Machine Learning Prediction of Comorbid Substance Use Disorders among People with Bipolar Disorder,2022,Journal of Clinical Medicine,fulltext,europepmc,2026-07-02T21:02:12Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC9315469/fullTextXML,9677b3b6b1eeeed7e46e408ac54e2085af7e3689f15db0d0de428c89247784cd,54595
W4296220024,10.1016/j.foreco.2022.120507,Characterizing height-diameter relationships for Caribbean trees using mixed-effects random forest algorithm,2022,Forest Ecology and Management,abstract_only,openalex,2026-07-02T21:02:12Z,https://openalex.org/W4296220024,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4386119140,10.1007/s10985-023-09606-7,Causal survival analysis under competing risks using longitudinal modified treatment policies,2023,Lifetime Data Analysis,abstract_only,openalex,2026-07-02T21:02:12Z,https://openalex.org/W4386119140,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4386725981,10.1111/gcb.16939,Refuge‐yeah or refuge‐nah? Predicting locations of forest resistance and recruitment in a fiery world,2023,Global Change Biology,abstract_only,openalex,2026-07-02T21:02:13Z,https://openalex.org/W4386725981,c5d85ea50179a5ac3a6aa97014b383c2900c832e33212eac70ce021d2fa421d1,2089
W4389937183,10.1016/j.scitotenv.2023.169499,Using POI and multisource satellite datasets for mainland China's population spatialization and spatiotemporal changes based on regional heterogeneity,2023,The Science of The Total Environment,abstract_only,openalex,2026-07-02T21:02:13Z,https://openalex.org/W4389937183,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4401157831,10.1186/s12967-024-05421-2,Single-cell hdWGCNA reveals metastatic protective macrophages and development of deep learning model in uveal melanoma,2024,Journal of Translational Medicine,abstract_only,openalex,2026-07-02T21:02:28Z,https://openalex.org/W4401157831,9558d4d58d93bc3b4a9375b3ef053be20d475e6a4289cc3b052e7325320109e4,2311
W4320497416,10.3390/hydrology10020050,Comparison of Tree-Based Ensemble Algorithms for Merging Satellite and Earth-Observed Precipitation Data at the Daily Time Scale,2023,Hydrology,abstract_only,openalex,2026-07-02T21:02:29Z,https://openalex.org/W4320497416,6030c4df770c985a7c61350cf34ed313e8559e122b5dbe5ac3cfce8379f1eb09,2027
W4382657282,10.1080/10618600.2023.2231048,Accelerated and Interpretable Oblique Random Survival Forests,2023,Journal of Computational and Graphical Statistics,abstract_only,openalex,2026-07-02T21:02:30Z,https://openalex.org/W4382657282,c91b67ed1b7ddf05ca8b160225cada17e281ddd63d6a9b1596fc9fb85d7f5dc9,1405
W4391032060,10.21105/joss.05976,quantile-forest: A Python Package for QuantileRegression Forests,2024,The Journal of Open Source Software,abstract_only,openalex,2026-07-02T21:02:30Z,https://openalex.org/W4391032060,b2a53ced2953f100e40259d47fb4988a0db2811eb6a2b42033cb39f2e50b277c,828
W3149252896,10.1016/j.omtm.2021.03.023,Machine learning prediction of methionine and tryptophan photooxidation susceptibility,2021,Molecular Therapy — Methods & Clinical Development,fulltext,europepmc,2026-07-02T21:02:31Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8060516/fullTextXML,bf615b2faeaab6a87e1e06dade60ebb2a539f60bd6c6782793482fdcf73c8a9a,59506
W4313122535,10.1109/tlt.2022.3221495,Prediction of Dilatory Behavior in eLearning: A Comparison of Multiple Machine Learning Models,2022,IEEE Transactions on Learning Technologies,abstract_only,openalex,2026-07-02T21:02:31Z,https://openalex.org/W4313122535,e92759ffdf53a3c6ce23fdb6ad6fb0921f0c1aaf9ce5c2d65979865af02194ff,1551
W4383998969,10.1111/mec.17073,A combination of machine‐learning and <scp>eDNA</scp> reveals the genetic signature of environmental change at the landscape levels,2023,Molecular Ecology,abstract_only,openalex,2026-07-02T21:02:31Z,https://openalex.org/W4383998969,9f981ff728e02ce31053192da1e65e3e26c58c6ed4110c3c4b0b6a0f87b4b7f7,1417
W4389263487,10.1016/j.ecolind.2023.111346,Community-based plant diversity monitoring of a dense-canopy and species-rich tropical forest using airborne LiDAR data,2023,Ecological Indicators,abstract_only,openalex,2026-07-02T21:02:31Z,https://openalex.org/W4389263487,b47fa91c8731665985d47a3ea921ead68bb04fad8801c06f7be77a719d68b4db,2077
W4390599469,10.1029/2023av001026,Systematic Underestimation of Canopy Conductance Sensitivity to Drought by Earth System Models,2024,AGU Advances,abstract_only,openalex,2026-07-02T21:02:32Z,https://openalex.org/W4390599469,d2fc93ea5ea3deeab780e54a017d6cc9f30e81f669524253bcfe4723ad04bdbb,1589
W4391052472,10.1186/s40001-023-01612-7,LASSO regression shows histidine and sphingosine 1 phosphate are linked to both sepsis mortality and endothelial damage,2024,European journal of medical research,fulltext,europepmc,2026-07-02T21:02:32Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10799523/fullTextXML,f2bba457430a62e9c5752071fb7da229b7e4e200118209078b7faabd59ba72a3,59981
W4400413169,10.5382/econgeo.5086,Quantifying the Criteria Used to Identify Zircons from Ore-Bearing and Barren Systems in Porphyry Copper Exploration,2024,Economic Geology,abstract_only,openalex,2026-07-02T21:02:32Z,https://openalex.org/W4400413169,3dc50871977e1c85c550359fae1208093acd5d99faa4e1ce84d8f48418b6b9df,1977
W4235173379,10.3354/meps13890,Northwest range shifts and shorter wintering period of an Arctic seabird in response to four decades of changing ocean climate,2021,Marine Ecology Progress Series,abstract_only,openalex,2026-07-02T21:02:32Z,https://openalex.org/W4235173379,0c754fab91f30253039d2fd59d2f240e41e303134be7bfb6d68554062d633280,1619
W4400106024,10.1016/j.pocean.2024.103302,Zooplankton link climate to capelin and polar cod in the Barents Sea,2024,Progress In Oceanography,abstract_only,openalex,2026-07-02T21:02:33Z,https://openalex.org/W4400106024,5e78d00f2ab169e1ab75f45c568bbb0bbca15c7d2d8097ed256ee163b0055e80,2103
W3197156684,10.1093/ornithapp/duab038,"Distribution models using semi-structured community science data outperform unstructured-data models for a data-poor species, the Plain Tyrannulet",2021,Ornithological applications,abstract_only,openalex,2026-07-02T21:02:33Z,https://openalex.org/W3197156684,dd54924b71fc548fed8515f5f9d4bc32091decb4b51b33d3add87556cf89d9cc,1819
W4377086854,10.1016/j.rsase.2023.100990,"Sentinel satellite data monitoring of air pollutants with interpolation methods in Guayaquil, Ecuador",2023,Remote Sensing Applications Society and Environment,abstract_only,openalex,2026-07-02T21:02:33Z,https://openalex.org/W4377086854,6c7cb4ec0da89e79eef499a3f9daf0343699babdbaddd866fe585c671e3ed268,1733
W4385146405,10.1016/j.ecoenv.2023.115250,Physiological variables in machine learning QSARs allow for both cross-chemical and cross-species predictions,2023,Ecotoxicology and Environmental Safety,abstract_only,openalex,2026-07-02T21:02:33Z,https://openalex.org/W4385146405,49d6d0a087045314d966964fb324a0ee988937f45df12cd902a3a7a48f01d015,1330
W4387537893,10.1016/j.chemosphere.2023.140403,Different volatile organic compounds in local point source air pollution pose distinctive elevated risks for respiratory disease-associated emergency room visits,2023,Chemosphere,abstract_only,openalex,2026-07-02T21:02:33Z,https://openalex.org/W4387537893,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4392461563,10.5194/soil-10-189-2024,Reference soil groups map of Ethiopia based on legacy data and machine learning-technique: EthioSoilGrids 1.0,2024,SOIL,abstract_only,openalex,2026-07-02T21:02:33Z,https://openalex.org/W4392461563,5af764bb1f211d3a80a6f7885c63767096702f29d65cc7e9387600634e15fc39,1614
W4399052950,10.1093/bib/bbae242,A comprehensive benchmarking of machine learning algorithms and dimensionality reduction methods for drug sensitivity prediction,2024,Briefings in Bioinformatics,fulltext,europepmc,2026-07-02T21:02:34Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC11128483/fullTextXML,663576528bed10f5828c8af7ef799360485d4dd09436d852ff171cef371634ea,65795
W4401174087,10.1029/2023wr036900,Streamflow Intermittence in Europe: Estimating High‐Resolution Monthly Time Series by Downscaling of Simulated Runoff and Random Forest Modeling,2024,Water Resources Research,abstract_only,openalex,2026-07-02T21:02:34Z,https://openalex.org/W4401174087,6794ced50695c1d9bea7a66bd95c044675df6a17edd8eba2015189945482361e,1714
W4312501514,10.1017/eds.2022.34,Variable ranking and selection with random forest for unbalanced data,2022,Environmental Data Science,abstract_only,openalex,2026-07-02T21:02:34Z,https://openalex.org/W4312501514,6ab94ac312fe4708c1fab16895faa0fe2dd9c8a78e888d36df86724870c46ecf,1680
W4393344120,10.1111/nph.19708,Microbial terroir: associations between soil microbiomes and the flavor chemistry of mustard (<i>Brassica juncea</i>),2024,New Phytologist,abstract_only,openalex,2026-07-02T21:02:34Z,https://openalex.org/W4393344120,47736ddf9b7fd330d5a1919cc2a0c0fbd364339ca8a1a645e16890b2caa8361c,1416
W4404638828,10.1093/genetics/iyae195,Global genotype by environment prediction competition reveals that diverse modeling strategies can deliver satisfactory maize yield estimates,2024,Genetics,abstract_only,openalex,2026-07-02T21:02:36Z,https://openalex.org/W4404638828,b9a362ce312003c245e1ae4eb15841abf082d7d4739411eab9253413bd1d73e4,1716
W4407375466,10.1029/2024ef005225,Understanding Europe's Forest Harvesting Regimes,2025,Earth s Future,abstract_only,openalex,2026-07-02T21:02:36Z,https://openalex.org/W4407375466,3945e16dbd7ef4b560d11b76bd9ffc8879acc5bcaa7b4dd27c24f2dcddf1a449,1772
W4409032064,10.1186/s12859-025-06097-1,optRF: Optimising random forest stability by determining the optimal number of trees,2025,BMC Bioinformatics,fulltext,europepmc,2026-07-02T21:02:37Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC11959736/fullTextXML,eca24c67eca8364d0f352c526e9d25deaa905ca9c5bdde950577a4bafff188ea,94500
W4225788860,10.1371/journal.pone.0266387,Multilevel predictors of climate change beliefs in Africa,2022,PLoS ONE,fulltext,europepmc,2026-07-02T21:02:37Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8982886/fullTextXML,e424b05fd4de78a661f6c6f349899a19c45a8dc7802d2f69b1c866f740c4cff4,48174
W4396626130,10.1001/jamanetworkopen.2024.8881,Video-Assisted vs Robotic-Assisted Lung Lobectomies for Operating Room Resource Utilization and Patient Outcomes,2024,JAMA Network Open,fulltext,europepmc,2026-07-02T21:02:38Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC11069083/fullTextXML,c5421a6f1a04df832042624163f72f3ba2da5b419e3b2aca5b5890ff651884aa,51519
W4399886017,10.34133/plantphenomics.0215,Phenomic Selection for Hybrid Rapeseed Breeding,2024,Plant Phenomics,fulltext,europepmc,2026-07-02T21:02:38Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC11268845/fullTextXML,040d39690a3912aa685fe3fad44ad3dc8bbc2fc9e6251dfe6ac622743f8f04c9,91688
W4402775099,10.1016/j.jmoldx.2024.08.005,A Versatile and Upgraded Version of the LundTax Classification Algorithm Applied to Independent Cohorts,2024,Journal of Molecular Diagnostics,abstract_only,openalex,2026-07-02T21:02:38Z,https://openalex.org/W4402775099,093e93d2d10af261221e6412788c40cff81cf8c4127fc305d53f5fa1d68986e2,1491
W4405942982,10.3390/e27010025,Comparing Statistical and Machine Learning Methods for Time Series Forecasting in Data-Driven Logistics—A Simulation Study,2024,Entropy,fulltext,europepmc,2026-07-02T21:02:39Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC11765273/fullTextXML,39866c6178564da8cac2c4b667a4700298f95c68744a6e378b8c35f23bf78096,75413
W4409283788,10.1001/jamapsychiatry.2025.0325,Clinician Suicide Risk Assessment for Prediction of Suicide Attempt in a Large Health Care System,2025,JAMA Psychiatry,abstract_only,openalex,2026-07-02T21:02:41Z,https://openalex.org/W4409283788,bcc2ee057411c406283d827a733fdb0a5f93db469b9fdb50b51472d4c8994c0f,3400
W4410479945,10.1038/s41558-025-02337-7,Managing for climate and production goals on crop-lands,2025,Nature Climate Change,fulltext,europepmc,2026-07-02T21:02:41Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12158786/fullTextXML,49fc7c1cdd3f24fc6e6b0eaecf27f713d23f3af8ef802fd26ac4e359d8959f25,71201
W4393306796,10.1007/s10618-024-01016-z,A comparative study of methods for estimating model-agnostic Shapley value explanations,2024,Data Mining and Knowledge Discovery,abstract_only,openalex,2026-07-02T21:02:41Z,https://openalex.org/W4393306796,3ae1c49f62348fc9d8145963ed1c93c8316301f64c7b8ec6621f684ef09844a1,1869
W4395668271,10.1038/s41893-024-01319-5,Groundwater vulnerability to pollution in Africa’s Sahel region,2024,Nature Sustainability,abstract_only,openalex,2026-07-02T21:02:42Z,https://openalex.org/W4395668271,41ade62e8a1908aebc2230141beb6cc4ac56497f7cc78048736145faae9abe08,1164
W4400491154,10.1371/journal.pone.0305974,Predictive risk modeling for child maltreatment detection and enhanced decision-making: Evidence from Danish administrative data,2024,PLoS ONE,fulltext,europepmc,2026-07-02T21:02:42Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC11236184/fullTextXML,f6606c2b5bf998bfa5ae802ff6e16806ab025de42f3cccd25108404601c737ca,77073
W4401441739,10.1007/s42947-024-00454-8,A Comparative Analysis of the Predictive Performance of Tree-Based and Artificial Neural Network Approaches for Compressive Strength of Concrete Utilising Waste,2024,International Journal of Pavement Research and Technology,abstract_only,openalex,2026-07-02T21:02:42Z,https://openalex.org/W4401441739,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4401634451,10.1097/ede.0000000000001782,Don’t Let Your Analysis Go to Seed: On the Impact of Random Seed on Machine Learning-based Causal Inference,2024,Epidemiology,abstract_only,openalex,2026-07-02T21:02:44Z,https://openalex.org/W4401634451,dca784ea991516e1bc75de70fdd8ad7398c92096155382e058583ba7e615e9cf,1195
W4401818551,10.1016/j.buildenv.2024.111991,Exploring occupant behaviors and interactions in buildings with energy-efficient renovations: A hybrid virtual-physical experimental approach,2024,Building and Environment,abstract_only,openalex,2026-07-02T21:02:44Z,https://openalex.org/W4401818551,5806d4150b10cfd413a0a879d8cc81021f4da28d1e24791e6bc846a05acee1d4,2210
W4402140527,10.1029/2023wr036392,"Phenological Shifts in Lake Ice Cover Across the Northern Hemisphere: A Glimpse Into the Past, Present, and the Future of Lake Ice Phenology",2024,Water Resources Research,abstract_only,openalex,2026-07-02T21:02:44Z,https://openalex.org/W4402140527,60057bd484989fe16a8b7a2898d548ceb9594febc3c23d72f2e492341130d8b6,1170
W4403014902,10.1016/j.scitotenv.2024.176632,"Development of land use regression, dispersion, and hybrid models for prediction of outdoor air pollution exposure in Barcelona",2024,The Science of The Total Environment,abstract_only,openalex,2026-07-02T21:02:44Z,https://openalex.org/W4403014902,4e278b3bb8cb9211b513e38bb57d03f81546d813f1d22a0c2fb379d26ce140e8,2354
W4405894519,10.1038/s41467-024-55256-0,Strontium isoscape of sub-Saharan Africa allows tracing origins of victims of the transatlantic slave trade,2024,Nature Communications,fulltext,europepmc,2026-07-02T21:02:45Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC11685951/fullTextXML,6a8157902b3313e7331503dad81015e63fdc5f4ab8a2238b07eb66013449706a,83991
W4307724287,10.1016/j.lfs.2022.121118,The influence of machine learning technologies in gut microbiome research and cancer studies - A review,2022,Life Sciences,abstract_only,openalex,2026-07-02T21:02:45Z,https://openalex.org/W4307724287,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4403253170,10.1016/j.agwat.2024.109096,"Enhancing rice yields, water productivity, and profitability through alternate wetting and drying technology in farmers’ fields in the dry climatic zones of West Africa",2024,Agricultural Water Management,abstract_only,openalex,2026-07-02T21:02:45Z,https://openalex.org/W4403253170,fa96cbea6a297d8808076bab56e0432b501ed783ee30a6094682e90e83e79b52,2638
W4403964458,10.1016/j.foreco.2024.122358,Green is the New Black: Outcomes of post-fire tree planting across the US Interior West,2024,Forest Ecology and Management,abstract_only,openalex,2026-07-02T21:02:45Z,https://openalex.org/W4403964458,eb672593526404ab5533d4267b0d74534ea8dc75535918cca641bb0938d7eb11,2466
W4406023283,10.2337/dc24-1696,Large-Scale Plasma Proteomics Improves Prediction of Peripheral Artery Disease in Individuals With Type 2 Diabetes: A Prospective Cohort Study,2025,Diabetes Care,abstract_only,openalex,2026-07-02T21:02:46Z,https://openalex.org/W4406023283,d8a28e3fb9be4513b92c4d609f5591cfbc958b41f9fb0a24812806678b23e3c6,1815
W4406942915,10.1016/j.scs.2025.106169,Traffic noise assessment in urban Bulgaria using explainable machine learning,2025,Sustainable Cities and Society,abstract_only,openalex,2026-07-02T21:02:46Z,https://openalex.org/W4406942915,fafe3c9a97a8da29318148b2aa9a1abf4bc5e3075cb8634f3caf8229f0683119,1951
W4412692465,10.1038/s41559-025-02806-4,Lagged precipitation effects on plant production across terrestrial biomes,2025,Nature Ecology & Evolution,abstract_only,openalex,2026-07-02T21:02:46Z,https://openalex.org/W4412692465,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4413759482,10.1038/s41586-025-09410-3,Global phenology maps reveal the drivers and effects of seasonal asynchrony,2025,Nature,fulltext,europepmc,2026-07-02T21:02:46Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12408380/fullTextXML,0b9ef173c69291304f1ca97d0e884ece76000074fefabc3af949ab04a3d2cd67,157717
W4315928172,10.1371/journal.pntd.0011047,Assessing dengue fever risk in Costa Rica by using climate variables and machine learning techniques,2023,PLoS neglected tropical diseases,fulltext,europepmc,2026-07-02T21:02:47Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC9879398/fullTextXML,5e771bcce5dcfb3dfac10cfb50d1a8ace7e761a436c65fb3f64c38d294bd98c0,40597
W4391475026,10.1080/17538947.2024.2310734,Evaluating urban and nonurban PM <sub>2.5</sub> variability under clean air actions in China during 2010–2022 based on a new high-quality dataset,2024,International Journal of Digital Earth,abstract_only,openalex,2026-07-02T21:02:47Z,https://openalex.org/W4391475026,560839f9590684cbcf68b60cb5c717cf7a2570ccf3fc3cdd4d884e9e842c2b7f,1395
W4394970451,10.1029/2023gc011357,Plagioclase‐Saturated Melt Hygrothermobarometry and Plagioclase‐Melt Equilibria Using Machine Learning,2024,Geochemistry Geophysics Geosystems,abstract_only,openalex,2026-07-02T21:02:47Z,https://openalex.org/W4394970451,7db9f68e04f4528e9868b18a7b2214b716bed4047729dd3409843ff4073a1f08,1906
W4400007872,10.1038/s41598-024-65610-3,The zebrafish gut microbiome influences benzo[a]pyrene developmental neurobehavioral toxicity,2024,Scientific Reports,fulltext,europepmc,2026-07-02T21:02:48Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC11199668/fullTextXML,06778ef90dc679e93f697e679605d13700ef05357ff689eddeb2cdd0a61e7135,76886
W4400769259,10.1007/s11104-024-06853-x,Drought stress homogenizes maize growth responses to diverse natural soil microbiomes,2024,Plant and Soil,abstract_only,openalex,2026-07-02T21:02:48Z,https://openalex.org/W4400769259,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4402411761,10.1186/s13040-024-00388-8,Knowledge-slanted random forest method for high-dimensional data and small sample size with a feature selection application for gene expression data,2024,BioData Mining,fulltext,europepmc,2026-07-02T21:02:49Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC11389072/fullTextXML,993061573c9c398a4e4d9ce938b2a3db39716834b820d2b607009a0692c0bae7,48659
W4408331201,10.1038/s41467-025-57763-0,Higher temperature sensitivity of forest soil methane oxidation in colder climates,2025,Nature Communications,fulltext,europepmc,2026-07-02T21:02:49Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC11897220/fullTextXML,41d7ce43b5120751936c7d4da0eb5dde7ca789db8c5da9811a4b0b5310975659,64710
W4399525828,10.1038/s41467-024-48868-z,DOT: a flexible multi-objective optimization framework for transferring features across single-cell and spatial omics,2024,Nature Communications,abstract_only,openalex,2026-07-02T21:02:49Z,https://openalex.org/W4399525828,dff67faf6642ba526c1f13151cd2ed128e63716d6ea239c042d94d7e788d0a87,1153
W4401437659,10.1016/j.apr.2024.102284,High resolution mapping of nitrogen dioxide and particulate matter in Great Britain (2003–2021) with multi-stage data reconstruction and ensemble machine learning methods,2024,Atmospheric Pollution Research,fulltext,europepmc,2026-07-02T21:02:50Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC7616380/fullTextXML,78fe07624cf3338f35fbf1164e734ac40987ec42667822d81f992450e7d84301,63523
W4408669857,10.3201/eid3104.241172,Attribution of <i>Salmonella enterica</i> to Food Sources by Using Whole-Genome Sequencing Data,2025,Emerging infectious diseases,fulltext,europepmc,2026-07-02T21:02:50Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC11950287/fullTextXML,cedb8d041a09ce92f6664e6036efb26306effafb41105521080eca6b5315716e,34062
W4411272772,10.1073/pnas.2504122122,Enzymatic carbon–fluorine bond cleavage by human gut microbes,2025,Proceedings of the National Academy of Sciences,fulltext,europepmc,2026-07-02T21:02:51Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12184663/fullTextXML,1f0b778389f64ef482f42568c29cf49629c44c45794f44edca0b4ba98d7164f7,89249
W4412628278,10.1073/pnas.2500951122,Seed dispersal disruption limits tropical forest regrowth,2025,Proceedings of the National Academy of Sciences,fulltext,europepmc,2026-07-02T21:02:52Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12318199/fullTextXML,a36886eec1dc79d11aceab18ced722f0f5dfe39dfe2d31994a048afa9527baa3,70723
W4412644824,10.3982/ecta19303,"Fisher–Schultz Lecture: Generic Machine Learning Inference on Heterogeneous Treatment Effects in Randomized Experiments, With an Application to Immunization in India",2025,Econometrica,abstract_only,openalex,2026-07-02T21:02:52Z,https://openalex.org/W4412644824,8cc605b2966e47e539d17458a2d2de5eb7dd35a05df8e7dfd377a4618efeaf52,1630
W4386865641,10.1016/j.joca.2023.09.007,Serum proteomic biomarkers diagnostic of knee osteoarthritis,2023,Osteoarthritis and Cartilage,abstract_only,openalex,2026-07-02T21:02:53Z,https://openalex.org/W4386865641,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4387516284,10.1111/cobi.14203,Using explainable machine learning methods to evaluate vulnerability and restoration potential of ecosystem state transitions,2023,Conservation Biology,abstract_only,openalex,2026-07-02T21:02:54Z,https://openalex.org/W4387516284,8ef7c9ad8957e3452a536043f93e74ec0471930b63eeedb3d594f782cc73b0f2,1641
W4391754065,10.1038/s44161-024-00422-2,Markers of imminent myocardial infarction,2024,Nature Cardiovascular Research,fulltext,europepmc,2026-07-02T21:02:54Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC11357982/fullTextXML,01c29ec7787d222285a9ed0b0ede72c064d957dc303db2be3879aca0329cf3be,65918
W4394694683,10.1371/journal.pone.0300867,Spatial ecology of moose in Sweden: Combined Sr-O-C isotope analyses of bone and antler,2024,PLoS ONE,fulltext,europepmc,2026-07-02T21:02:55Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC11006136/fullTextXML,1d830e85fdd1eeb336d5349f2fa8ad44066cdd1dea125090a66aa899c10468c2,101905
W4399208905,10.1016/j.atmosenv.2024.120615,Using random forest to improve EMEP4PL model estimates of daily PM2.5 in Poland,2024,Atmospheric Environment,abstract_only,openalex,2026-07-02T21:02:55Z,https://openalex.org/W4399208905,72cef174df0cb37caf8d85a974ff5f17f2a9aeee9585d8dc4e6553b13e1343ec,2785
W4414817379,10.1016/j.rse.2025.115045,Is satellite land surface temperature an appropriate proxy for intra-urban variability of daytime heat stress?,2025,Remote Sensing of Environment,abstract_only,openalex,2026-07-02T21:02:55Z,https://openalex.org/W4414817379,5abcd096d6cfe271574ecbbc3bfd4ed66926209534b44cd25b254f64830b4182,2242
W4390675501,10.1007/s10994-023-06439-1,Learning de-biased regression trees and forests from complex samples,2024,Machine Learning,abstract_only,openalex,2026-07-02T21:02:55Z,https://openalex.org/W4390675501,8c3ff64a498b6200d3d23ff72afb70f70e89eac2eecbbe143b90fbeec0db8644,1463
W4394684642,10.1007/s10618-024-01019-w,Lost in the Forest: Encoding categorical variables and the absent levels problem,2024,Data Mining and Knowledge Discovery,abstract_only,openalex,2026-07-02T21:02:55Z,https://openalex.org/W4394684642,66d49b1260499869a1b1883a330191e5ac724a009a36e3af84eb550453e4fec2,1405
W4395660958,10.1016/j.ecolind.2024.112079,Nature’s contributions to people and biodiversity mapping in Switzerland: spatial patterns and environmental drivers,2024,Ecological Indicators,abstract_only,openalex,2026-07-02T21:02:55Z,https://openalex.org/W4395660958,0fb1082e577e32b7df60babe53b012c44c3cbd27343ae081e19ce5ddb691ef5a,1812
W4400550245,10.1029/2023ef004399,"Forest Carbon Storage in the Western United States: Distribution, Drivers, and Trends",2024,Earth s Future,abstract_only,openalex,2026-07-02T21:02:56Z,https://openalex.org/W4400550245,41198098832c1080d15454a6c339fd06855fa8baaa187f2d4502c7b107434a30,1726
W4400788105,10.1038/s41598-024-67459-y,Application of untargeted liquid chromatography-mass spectrometry to routine analysis of food using three-dimensional bucketing and machine learning,2024,Scientific Reports,fulltext,europepmc,2026-07-02T21:02:56Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC11258308/fullTextXML,00f12781b7c18859995516f5dd424c919d6d48b3e1648a6101d5365125fc0341,45247
W4402653260,10.1002/yea.3981,Exploring Saccharomycotina Yeast Ecology Through an Ecological Ontology Framework,2024,Yeast,abstract_only,openalex,2026-07-02T21:02:58Z,https://openalex.org/W4402653260,1bec77cb7b1291c2a437c7afd4200c31c9726ec47cb042f9bf00f354b211158e,1227
W4410402724,10.1038/s41598-025-01458-5,Machine learning approach for differentiating iron deficiency anemia and thalassemia using random forest and gradient boosting algorithms,2025,Scientific Reports,fulltext,europepmc,2026-07-02T21:03:00Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12081706/fullTextXML,0a5cbcd1b41ba6da909bbad1f031d5d0d106ed21416a9dff4056365ab69a0c17,43343
W4413415861,10.1038/s43247-025-02649-8,Integrating hydrological impacts for cost-effective dryland ecological restoration,2025,Communications Earth & Environment,abstract_only,openalex,2026-07-02T21:03:00Z,https://openalex.org/W4413415861,a1eb0cb8ebc1dbd03c6360d4752ac548ad67196d3d92bafdb7003ee45f0be6bd,1784
W4366603156,10.1093/gigascience/giad024,The Regulatory Mendelian Mutation score for GRCh38,2022,GigaScience,fulltext,europepmc,2026-07-02T21:03:00Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC10120424/fullTextXML,6ca6ec5ae7262db72b57bfd065f124af240893949aa81335471491882e15acf9,37436
W4403002151,10.1016/j.scitotenv.2024.176567,"Landscape metrics as predictors of water-related ecosystem services: Insights from hydrological modeling and data-based approaches applied on the Arno River Basin, Italy",2024,The Science of The Total Environment,abstract_only,openalex,2026-07-02T21:03:00Z,https://openalex.org/W4403002151,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4404489259,10.7717/peerj-cs.2445,Out of (the) bag—encoding categorical predictors impacts out-of-bag samples,2024,PeerJ Computer Science,fulltext,europepmc,2026-07-02T21:03:01Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC11623134/fullTextXML,eeed4a38923188c960ea3ca32dcbf1bbeed6b89ef31436703077528e2050d106,55556
W4412003297,10.1002/ecy.70148,Influences of plant functional traits on soil organic carbon stocks: The roles of carbon input quality and diversity,2025,Ecology,abstract_only,openalex,2026-07-02T21:03:01Z,https://openalex.org/W4412003297,cd1b8f11b97e02739e117fa9a655cf878f52dc7a94269e72356d44dee11c08ab,2025
